title_s,journalTitle_s,fileMain_s,releasedDateY_i,Gender_Numeric_Avg,First_Gender_Value,Last_Gender_Value,numChunks,Parsed_BERTopics,Parsed_TopicsLDA,TaxoEntities_Count
['ShadeTreeAdvice methodology: Guiding tree‐species selection using local knowledge'],People and Nature,https://hal.inrae.fr/hal-04009468/document,2023,0.1,-1.0,-1.0,15,"{'B0': 1, 'B124': 11, 'B-1': 3}","{'L1': 1.31, 'L31': 3.16, 'L45': 20.12, 'L49': 5.47, 'L75': 33.77, 'L134': 1.88, 'L135': 23.5, 'L186': 1.54, 'L189': 1.36}","Counter({('GBIF:2895345', 'coffee'): 80, ('GBIF:2895315', 'coffee'): 80, ('GBIF:5386', 'Fabaceae'): 6, ('GBIF:2970418', 'Leucaena leucocephala'): 4, ('GBIF:2973120', 'Albizia schimperiana'): 3, ('GBIF:5660325', 'Cordia africana'): 3, ('GBIF:3034046', 'Persea americana'): 3, ('GBIF:5349621', 'Erythrina ovalifolia'): 3, ('GBIF:2895345', 'Coffea arabica'): 2, ('GBIF:8014550', 'Coffea arabica'): 2, ('GBIF:5383085', 'Bischofia javanica'): 2, ('GBIF:7951587', 'Mangifera indica'): 2, ('GBIF:7875302', 'Mangifera indica'): 2, ('GBIF:9101031', 'Mangifera indica'): 2, ('GBIF:9129195', 'Mangifera indica'): 2, ('GBIF:3190638', 'Mangifera indica'): 2, ('GBIF:2984565', 'Artocarpus heterophyllus'): 2, ('GBIF:7334654', 'Pagella'): 2, ('GBIF:9004615', 'Pagella'): 2, ('GBIF:2895345', 'arabica coffee'): 1, ('GBIF:8132948', 'Coffea canephora robusta'): 1, ('GBIF:3152205', 'cocoa'): 1, ('GBIF:3152205', 'Theobroma cacao'): 1, ('GBIF:6640', 'Moraceae'): 1, ('GBIF:8807', 'Phyllanthaceae'): 1, ('GBIF:2498', 'Boraginaceae'): 1, ('GBIF:7330665', 'Psidium guajava'): 1, ('GBIF:5420380', 'Psidium guajava'): 1, ('GBIF:3190155', 'Citrus'): 1, ('GBIF:3187232', 'Psidium'): 1, ('GBIF:3247662', 'Psidium'): 1, ('GBIF:3034047', 'Persea persea'): 1, ('GBIF:9760125', 'Ficus ficus'): 1, ('GBIF:9715243', 'Ficus ficus'): 1, ('GBIF:5724885', 'Ficus ficus'): 1, ('GBIF:3075453', 'Mangifera'): 1, ('GBIF:2760990', 'Musa'): 1, ('GBIF:3618324', 'Rauvolfia caffra'): 1, ('GBIF:3189389', 'Terminalia ivorensis'): 1, ('GBIF:9977012', 'Phyllanthus emblica'): 1, ('GBIF:5381660', 'Phyllanthus emblica'): 1, ('GBIF:8903526', 'Phyllanthus emblica'): 1, ('GBIF:8636797', 'Xylosandrus compactus'): 1, ('GBIF:1216917', 'Xylosandrus compactus'): 1, ('GBIF:4443399', 'Leptusa gaisbergeri'): 1, ('GBIF:4617192', 'Jagora'): 1})"
['Living with rodent pests: Unifying stakeholder interests to prioritise pest management in rural Madagascar'],People and Nature,https://hal.inrae.fr/hal-04087209/document,2023,0.2857142857142857,1.0,1.0,13,{'B4': 13},"{'L27': 46.72, 'L49': 5.43, 'L75': 2.69, 'L135': 36.31, 'L189': 2.07}","Counter({('GBIF:9261384', '? singletoni'): 9, ('GBIF:9469303', '? singletoni'): 9, ('GBIF:1946403', 'Artines focus'): 4, ('GBIF:5510', 'rats'): 4, ('GBIF:1464156', 'Palia'): 4, ('GBIF:2439223', 'rat'): 2, ('GBIF:9584467', '? commune'): 1, ('GBIF:10613755', '? commune'): 1, ('GBIF:8333454', '? commune'): 1, ('GBIF:10168071', '? commune'): 1, ('GBIF:2438904', 'Mastomys'): 1, ('GBIF:8944078', 'Rattus rattus rattus'): 1, ('GBIF:3221889', 'Yersinia'): 1, ('GBIF:1406179', 'Yersinia'): 1, ('GBIF:8372832', 'Cybele'): 1, ('GBIF:2174850', 'Cybele'): 1, ('GBIF:3242218', 'Cybele'): 1, ('GBIF:3266796', 'Cybele'): 1, ('GBIF:7831867', 'Cybele'): 1, ('GBIF:3248435', 'Prosopis'): 1, ('GBIF:2970763', 'Prosopis'): 1, ('GBIF:1350327', 'Prosopis'): 1, ('GBIF:2970763', 'mesquite'): 1, ('GBIF:5358460', 'mesquite'): 1, ('GBIF:5510', 'mice'): 1})"
['Using anticipation to unveil drivers of local livelihoods in Transfrontier Conservation Areas: A call for more environmental justice'],People and Nature,https://hal.science/hal-04010045/document,2023,-0.16666666666666666,-0.5,-1.0,15,"{'B-1': 1, 'B4': 14}","{'L49': 6.46, 'L90': 2.09, 'L113': 3.48, 'L135': 43.77, 'L156': 20.85, 'L186': 1.09, 'L189': 10.71, 'L191': 1.15}","Counter({('GBIF:1112141', 'Domitia'): 1, ('GBIF:2065350', 'Domitia'): 1, ('GBIF:2184910', 'Chicken tick'): 1, ('GBIF:9614', 'cattle'): 1, ('GBIF:1350330', 'Crawfordapis crawfordi'): 1, ('GBIF:2363792', 'Yuriria amatiana Domínguez-Domínguez, Pompa-Domínguez & Doadrio, 2007'): 1, ('GBIF:2363791', 'Yuriria amatiana Domínguez-Domínguez, Pompa-Domínguez & Doadrio, 2007'): 1, ('GBIF:3250700', 'Mabella'): 1, ('GBIF:3252350', 'Mabella'): 1, ('GBIF:2410645', 'Blackhead slickhead'): 1, ('GBIF:3221762', 'Rahnella'): 1})"
['Inter‐country differences in the cultural ecosystem services provided by cockles'],People and Nature,https://hal.science/hal-03844505/document,2022,0.36363636363636365,1.0,1.0,15,"{'B-1': 2, 'B4': 11, 'B67': 1, 'B3': 1}","{'L3': 22.52, 'L45': 2.59, 'L49': 5.1, 'L90': 41.71, 'L135': 18.18}","Counter({('GBIF:3085368', 'cockle'): 21, ('GBIF:6858', 'cockle'): 21, ('GBIF:4372372', 'cockle'): 21, ('GBIF:5384767', 'cockle'): 21, ('GBIF:2286583', 'Cerastoderma edule'): 9, ('GBIF:2408197', 'Shellfish'): 2, ('GBIF:2436436', 'Humans'): 1, ('GBIF:5209687', 'Dogfish'): 1, ('GBIF:2418312', 'Dogfish'): 1, ('GBIF:2418670', 'Dogfish'): 1, ('GBIF:5216368', 'Dogfish'): 1, ('GBIF:5216380', 'Dogfish'): 1, ('GBIF:3085320', 'China cockle'): 1, ('GBIF:2415546', 'Rockling'): 1, ('GBIF:2415522', 'Rockling'): 1, ('GBIF:2415603', 'Rockling'): 1, ('GBIF:2415526', 'Rockling'): 1, ('GBIF:3248370', 'Bucardia'): 1, ('GBIF:7709303', 'Bucardia'): 1, ('GBIF:3190380', 'Ruta'): 1, ('GBIF:8775791', 'Anarta magna'): 1, ('GBIF:3472', 'scallops'): 1, ('GBIF:4302259', 'Scallop Shell'): 1, ('GBIF:4490505', 'Blankia'): 1, ('GBIF:2286583', 'common European cockle'): 1, ('GBIF:7976769', 'Pallium Schröter, 1802'): 1, ('GBIF:6008353', 'Pallium Schröter, 1802'): 1, ('GBIF:9326385', 'herring'): 1, ('GBIF:8351946', 'herring'): 1, ('GBIF:6166051', 'herring'): 1, ('GBIF:3089154', 'European cocklebur'): 1, ('GBIF:2286580', 'Cerastoderma'): 1, ('GBIF:4373340', 'bluff oyster'): 1, ('GBIF:4110457', 'Filgueirasia'): 1})"
['Under pressure: How human‐wild‐captive elephant social‐ecological system in Laos is teetering due to global forces and sociocultural changes'],People and Nature,https://hal.science/hal-03367075/document,2021,-1.0,-1.0,-1.0,15,"{'B0': 1, 'B4': 14}","{'L3': 1.16, 'L135': 5.29, 'L189': 88.38}","Counter({('GBIF:9427', 'elephants'): 47, ('GBIF:799', 'elephants'): 47, ('GBIF:5219461', 'Elephas maximus'): 3, ('GBIF:2436436', 'Humans'): 2, ('GBIF:6717901', 'Olios muang'): 1, ('GBIF:2488483', 'tanager'): 1, ('GBIF:798', 'Primates'): 1, ('GBIF:2475558', 'Lacedo'): 1, ('GBIF:4645267', 'Martiana Rodríguez, 1980'): 1, ('GBIF:7208888', 'Echinargus huntingtoni huntingtoni'): 1, ('GBIF:8324300', 'Orlovella'): 1, ('GBIF:5127747', 'Phalanta phalantha'): 1})"
"['If you build it, they will come: coastal amenities facilitate human engagement in marine protected areas']",People and Nature,https://hal.science/hal-04178594/document,2023,-0.13333333333333333,-1.0,0.5,16,{'B-1': 16},"{'L135': 6.42, 'L177': 91.74}","Counter({('GBIF:2384899', 'Red kelp'): 4, ('GBIF:4702283', 'Tagata'): 1, ('GBIF:9467560', '? bulleri'): 1, ('GBIF:5329601', 'seagrass'): 1, ('GBIF:2866030', 'seagrass'): 1, ('GBIF:5329606', 'seagrass'): 1, ('GBIF:5329622', 'seagrass'): 1, ('GBIF:2864094', 'Halodule wrightii Asch.'): 1, ('GBIF:2304147', 'Maxwellia'): 1, ('GBIF:3234003', 'Maxwellia'): 1})"
['Climate impacts on the ocean are making the Sustainable Development Goals a moving target travelling away from us'],People and Nature,https://hal.science/hal-02467633/document,2022,-0.25,-1.0,-1.0,12,"{'B0': 1, 'B186': 5, 'B147': 2, 'B-1': 1, 'B4': 1, 'B144': 2}","{'L29': 5.49, 'L70': 65.74, 'L88': 1.29, 'L135': 20.48, 'L175': 1.09}","Counter({('GBIF:2661363', 'Zellera'): 1, ('GBIF:5297960', 'English iris'): 1})"
['Passive rewilding may (also) restore phylogenetically rich and functionally resilient forest plant communities'],Ecological Applications,https://univ-rennes.hal.science/hal-02304431/document,2019,-0.8333333333333334,-0.5,-1.0,10,"{'B-1': 5, 'B29': 4, 'B28': 1}","{'L17': 9.62, 'L22': 1.08, 'L58': 1.6, 'L86': 3.05, 'L110': 1.42, 'L161': 25.7, 'L186': 5.85, 'L193': 43.12}","Counter({('GBIF:5510', 'mice'): 1, ('GBIF:6026760', 'Conopodium majus'): 1, ('GBIF:7686768', 'Conopodium majus'): 1, ('GBIF:7708878', 'Conopodium majus'): 1, ('GBIF:5304283', 'Hyacinthoides non-scripta'): 1, ('GBIF:7923301', 'Hyacinthoides non-scripta'): 1, ('GBIF:1351', 'Apiales'): 1, ('GBIF:2882833', 'Vaccinium myrtillus'): 1, ('GBIF:8165884', 'Vaccinium myrtillus'): 1, ('GBIF:8318769', 'Hypericum pulchrum'): 1, ('GBIF:8634955', 'Hypericum pulchrum'): 1, ('GBIF:3712747', 'Hypericum pulchrum'): 1, ('GBIF:7813943', 'Hypericum pulchrum'): 1, ('GBIF:9011620', 'Milium effusum'): 1, ('GBIF:2706196', 'Milium effusum'): 1, ('GBIF:2891761', 'Oxalis acetosella'): 1, ('GBIF:8211958', 'Oxalis acetosella'): 1, ('GBIF:8035559', 'Oxalis acetosella'): 1, ('GBIF:5369652', 'Geum urbanum'): 1, ('GBIF:8422645', 'Geum urbanum'): 1, ('GBIF:7554437', 'Geum urbanum'): 1, ('GBIF:7591884', 'Crataegus monogyna'): 1, ('GBIF:9220780', 'Crataegus monogyna'): 1, ('GBIF:9038162', 'Crataegus monogyna'): 1, ('GBIF:3014454', 'Crataegus monogyna'): 1, ('GBIF:7755128', 'Crataegus monogyna'): 1, ('GBIF:7854730', 'Polygonatum multiflorum'): 1, ('GBIF:2770022', 'Polygonatum multiflorum'): 1, ('GBIF:6633811', 'Crataegus monogyna monogyna'): 1, ('GBIF:7108653', 'Crataegus monogyna monogyna'): 1, ('GBIF:7272021', 'Crataegus monogyna monogyna'): 1, ('GBIF:8235017', 'Taxus baccata'): 1, ('GBIF:5284517', 'Taxus baccata'): 1, ('GBIF:8343790', 'Taxus baccata'): 1, ('GBIF:797', 'moths'): 1, ('GBIF:1496', 'spiders'): 1, ('GBIF:2355591', 'Derhamia'): 1, ('GBIF:9406871', 'Leprieuria'): 1, ('GBIF:2577079', 'Leprieuria'): 1, ('GBIF:8891693', 'Psidium rayana Proença'): 1})"
['Accounting for ocean connectivity and hydroclimate in fish recruitment fluctuations within transboundary metapopulations'],Ecological Applications,https://hal.science/hal-02296648/document,2019,-0.45454545454545453,-1.0,1.0,13,"{'B67': 1, 'B62': 9, 'B-1': 3}","{'L84': 2.97, 'L89': 3.56, 'L109': 82.94, 'L110': 1.23, 'L135': 1.76, 'L175': 1.09}","Counter({('GBIF:2415643', 'European hake'): 9, ('GBIF:2415643', 'Merluccius merluccius'): 7, ('GBIF:2417281', 'Cod'): 4, ('GBIF:5214948', 'Cod'): 4, ('GBIF:2380484', 'Cod'): 4, ('GBIF:2388137', 'Cod'): 4, ('GBIF:2391729', 'Cod'): 4, ('GBIF:6487536', 'Valencia'): 1, ('GBIF:2349564', 'Valencia'): 1, ('GBIF:2347608', 'salmon'): 1, ('GBIF:7595433', 'salmon'): 1, ('GBIF:2374058', 'Atlantic bluefin tuna'): 1, ('GBIF:2373980', 'Atlantic bluefin tuna'): 1, ('GBIF:8084280', 'Atlantic cod'): 1, ('GBIF:8084280', 'Gadus morhua'): 1, ('GBIF:2414031', 'European anchovy'): 1, ('GBIF:2415643', 'Merluccius merluccius (Linnaeus, 1758)'): 1, ('GBIF:6166051', 'Atlantic herring'): 1, ('GBIF:8351946', 'Atlantic herring'): 1, ('GBIF:7059179', 'Atlantic herring'): 1})"
['The sensitivity of the forest carbon budget shifts across processes along with stand development and climate change'],Ecological Applications,https://hal.science/hal-02899839/document,2021,-1.0,-1.0,-1.0,13,"{'B41': 3, 'B151': 3, 'B-1': 5, 'B22': 2}","{'L13': 1.04, 'L19': 1.02, 'L33': 2.83, 'L55': 3.17, 'L83': 1.1, 'L86': 22.03, 'L90': 7.89, 'L98': 18.83, 'L125': 3.87, 'L135': 2.83, 'L149': 13.76, 'L174': 1.08, 'L175': 1.03, 'L186': 6.27, 'L188': 5.64}","Counter({('GBIF:2882316', 'Fagus sylvatica'): 3, ('GBIF:7417900', 'Picea abies'): 3, ('GBIF:5284884', 'Picea abies'): 3, ('GBIF:7695167', 'Picea abies'): 3, ('GBIF:5285637', 'Pinus sylvestris L.'): 2, ('GBIF:8380578', 'Pinus sylvestris'): 2, ('GBIF:7306211', 'Pinus sylvestris'): 2, ('GBIF:8116613', 'Pinus sylvestris'): 2, ('GBIF:5285637', 'Pinus sylvestris'): 2, ('GBIF:7718215', 'Pinus sylvestris'): 2, ('GBIF:5285064', 'ponderosa pine'): 2, ('GBIF:7230697', 'ponderosa pine'): 2, ('GBIF:5285070', 'ponderosa pine'): 2, ('GBIF:5285072', 'ponderosa pine'): 2, ('GBIF:5285053', 'ponderosa pine'): 2, ('GBIF:2882316', 'Fagus sylvatica L.'): 1, ('GBIF:2705290', 'oat'): 1, ('GBIF:2705282', 'oat'): 1, ('GBIF:2219466', 'Ampelisca albedo'): 1, ('GBIF:3266030', 'Sala'): 1, ('GBIF:3258223', 'Sala'): 1, ('GBIF:5284802', 'Black spruce'): 1, ('GBIF:8166937', 'Picea mariana'): 1, ('GBIF:5284802', 'Picea mariana'): 1})"
['Species distribution models may misdirect assisted migration'],Ecological Applications,https://hal.science/hal-01555261/document,2017,0.3333333333333333,1.0,1.0,10,"{'B0': 1, 'B5': 1, 'B-1': 8}","{'L10': 40.07, 'L89': 10.01, 'L135': 4.03, 'L137': 23.62, 'L175': 2.53, 'L188': 16.52}","Counter({('GBIF:2685796', 'Pseudotsuga menziesii'): 5, ('GBIF:7288488', 'Julieta'): 5, ('GBIF:2685796', 'Pseudotsuga menziesii (Mirb.) Franco'): 4, ('GBIF:5285241', 'loblolly pine'): 2, ('GBIF:5285241', 'Pinus taeda L.'): 2, ('GBIF:5285727', 'Pinus radiata'): 2, ('GBIF:9606873', 'North American dipper'): 1, ('GBIF:5285711', 'Black Sea pine'): 1, ('GBIF:5284827', 'Sitka spruce'): 1, ('GBIF:5284827', 'Picea sitchensis (Bong.) Carrière'): 1, ('GBIF:5285727', 'Monterey pine'): 1, ('GBIF:4807382', 'Conifera'): 1, ('GBIF:2685797', 'Pseudotsuga menziesii var. menziesii'): 1, ('GBIF:2685796', 'Douglas fir'): 1, ('GBIF:5285183', 'whitebark pine'): 1, ('GBIF:5285183', 'Pinus albicaulis'): 1, ('GBIF:8896965', 'Nomada vegana vegana'): 1, ('GBIF:2685775', 'Pseudotsuga'): 1, ('GBIF:7674586', 'Populus tremuloides'): 1, ('GBIF:3040215', 'Populus tremuloides'): 1})"
['Effects of stand structure and ungulates on understory vegetation in managed and unmanaged forests'],Ecological Applications,https://hal.inrae.fr/hal-03630654/document,2022,-0.5,1.0,-1.0,13,"{'B49': 4, 'B-1': 6, 'B72': 1, 'B29': 1, 'B0': 1}","{'L17': 34.94, 'L64': 1.27, 'L69': 4.99, 'L122': 30.79, 'L177': 1.63, 'L186': 2.04, 'L188': 8.91, 'L193': 4.98, 'L196': 1.87}","Counter({('GBIF:2440958', 'Red deer'): 6, ('GBIF:5298', 'deer'): 5, ('GBIF:2440948', 'deer'): 5, ('GBIF:5220126', 'Capreolus capreolus'): 3, ('GBIF:2882316', 'Fagus sylvatica L.'): 3, ('GBIF:5220126', 'Roe deer'): 3, ('GBIF:9251131', 'Herbivora'): 3, ('GBIF:9475877', 'Herbivora'): 3, ('GBIF:2440958', 'Cervus elaphus'): 2, ('GBIF:7705930', 'Sus scrofa'): 2, ('GBIF:2882316', 'Fagus sylvatica'): 2, ('GBIF:2878688', 'Quercus robur L.'): 1, ('GBIF:2875818', 'Carpinus betulus'): 1, ('GBIF:2685484', 'Abies alba Mill.'): 1, ('GBIF:7417900', 'Picea abies'): 1, ('GBIF:5284884', 'Picea abies'): 1, ('GBIF:7695167', 'Picea abies'): 1, ('GBIF:5285637', 'scots pine'): 1, ('GBIF:8380578', 'Pinus sylvestris'): 1, ('GBIF:7306211', 'Pinus sylvestris'): 1, ('GBIF:8116613', 'Pinus sylvestris'): 1, ('GBIF:5285637', 'Pinus sylvestris'): 1, ('GBIF:7718215', 'Pinus sylvestris'): 1, ('GBIF:7705930', 'Wild boar'): 1, ('GBIF:2410414', 'Stokellia'): 1, ('GBIF:1886745', 'Tulla'): 1, ('GBIF:2705848', 'Para grass'): 1})"
['Categorization of species as native or nonnative using DNA sequence signatures without a complete reference library'],Ecological Applications,https://cnrs.hal.science/hal-02328106/document,2020,-0.7083333333333334,-1.0,-1.0,9,"{'B0': 1, 'B-1': 3, 'B71': 3, 'B37': 2}","{'L10': 8.55, 'L40': 2.56, 'L49': 1.67, 'L66': 20.2, 'L76': 3.84, 'L79': 3.46, 'L82': 3.22, 'L85': 32.48, 'L98': 1.08, 'L135': 5.9, 'L158': 1.08, 'L161': 1.48, 'L178': 5.04, 'L181': 1.51}","Counter({('GBIF:1496', 'Araneae'): 5, ('GBIF:1228', 'Thysanoptera'): 5, ('GBIF:797', 'Lepidoptera'): 5, ('GBIF:3230674', 'Diptera'): 4, ('GBIF:811', 'Diptera'): 4, ('GBIF:1470', 'Coleoptera'): 4, ('GBIF:10313671', 'Coleoptera'): 4, ('GBIF:809', 'Hemiptera'): 4, ('GBIF:7390976', 'Pandora psocopterae'): 3, ('GBIF:1457', 'Hymenoptera'): 3, ('GBIF:1496', 'spiders'): 2, ('GBIF:216', 'insects'): 2, ('GBIF:800', 'Blattodea'): 2, ('GBIF:789', 'Odonata'): 2, ('GBIF:3259429', 'Neuroptera'): 2, ('GBIF:1501', 'Neuroptera'): 2, ('GBIF:216', 'Insecta'): 2, ('GBIF:8627', 'tussock moths'): 1, ('GBIF:5472', 'Lymantriidae'): 1, ('GBIF:7529251', 'Ascidia paulayi'): 1, ('GBIF:9515881', 'Phlebobranchia'): 1, ('GBIF:9280', 'Ascidiidae'): 1, ('GBIF:2330496', 'Ascidia sydneiensis Stimpson, 1855'): 1, ('GBIF:1225', 'Ephemeroptera'): 1, ('GBIF:3256062', 'Dejeania'): 1, ('GBIF:1467302', 'Dejeania'): 1, ('GBIF:1051702', 'Dejeania'): 1, ('GBIF:2427091', 'American Bullfrog'): 1, ('GBIF:2427092', 'American Bullfrog'): 1, ('GBIF:2427091', 'Lithobates catesbeianus'): 1, ('GBIF:797', 'butterflies'): 1, ('GBIF:2396304', 'Silver bellies'): 1, ('GBIF:5211384', 'Silver bellies'): 1, ('GBIF:2396182', 'Silver bellies'): 1, ('GBIF:3341', 'Chamaemyiidae'): 1, ('GBIF:1363514', 'Leucopis'): 1, ('GBIF:1943823', 'Astraptes fulgerator'): 1, ('GBIF:1228', 'thrips'): 1, ('GBIF:1458', 'Orthoptera'): 1, ('GBIF:54', 'Arthropoda'): 1, ('GBIF:2372', 'Hymenophyllaceae'): 1, ('GBIF:7707728', 'Pteridophyta'): 1, ('GBIF:59', 'Pteridophyta'): 1, ('GBIF:6027660', 'Pteridophyta'): 1, ('GBIF:7549786', 'Bryum argenteum'): 1, ('GBIF:2676667', 'Bryum argenteum'): 1, ('GBIF:3789952', 'Sticherus myriapoda'): 1, ('GBIF:8398636', '? crustacea'): 1, ('GBIF:5087695', 'Paradesis hexapoda'): 1, ('GBIF:5278964', 'Gracilaria vermiculophylla'): 1, ('GBIF:5564', 'Muscidae'): 1, ('GBIF:2524960', 'Cortinarius'): 1, ('GBIF:5483', 'Great Apes'): 1, ('GBIF:3511', 'Phytoseiidae'): 1, ('GBIF:9382435', 'Acarus pari'): 1, ('GBIF:1109', 'Mesostigmata'): 1})"
['Dispersal polymorphism in an invasive forest pest affects its ability to establish'],Ecological Applications,https://hal.inrae.fr/hal-02657867/document,2020,0.0,1.0,-1.0,9,"{'B-1': 2, 'B26': 1, 'B115': 4, 'B130': 2}","{'L10': 14.81, 'L15': 41.23, 'L46': 2.95, 'L101': 2.09, 'L124': 7.95, 'L199': 27.78}","Counter({('GBIF:4301317', 'gypsy moth'): 24, ('GBIF:1820406', 'gypsy moth'): 24, ('GBIF:1820406', 'Lymantria dispar'): 10, ('GBIF:797', 'Lepidoptera'): 9, ('GBIF:5472', 'Lymantriidae'): 9, ('GBIF:4937969', 'Keenania'): 3, ('GBIF:1820270', 'Lymantria'): 1, ('GBIF:9484710', 'Ocneria dispar'): 1, ('GBIF:2349552', 'Gambusia'): 1, ('GBIF:5290035', 'Spartina alterniflora'): 1})"
['Stand‐scale climate change impacts on forests over large areas: transient responses and projection uncertainties'],Ecological Applications,https://hal.inrae.fr/hal-03243599/document,2021,-0.1,1.0,1.0,16,"{'B41': 7, 'B151': 6, 'B-1': 2, 'B34': 1}","{'L17': 6.48, 'L19': 2.5, 'L31': 49.52, 'L51': 1.28, 'L90': 2.26, 'L104': 4.33, 'L143': 1.6, 'L144': 1.11, 'L149': 1.98, 'L175': 1.73, 'L186': 3.53, 'L188': 16.83, 'L195': 1.59}","Counter({('GBIF:5333294', 'sweet chestnut'): 7, ('GBIF:2882316', 'Fagus sylvatica'): 4, ('GBIF:7417900', 'Picea abies'): 4, ('GBIF:5284884', 'Picea abies'): 4, ('GBIF:7695167', 'Picea abies'): 4, ('GBIF:5285637', 'scots pine'): 4, ('GBIF:5284884', 'Norway spruce'): 4, ('GBIF:2685484', 'Abies alba'): 3, ('GBIF:7906030', 'Abies alba'): 3, ('GBIF:2882316', 'European beech'): 3, ('GBIF:7393282', 'Pinus cembra'): 2, ('GBIF:5285134', 'Pinus cembra'): 2, ('GBIF:5333294', 'Castanea sativa'): 2, ('GBIF:8380578', 'Pinus sylvestris'): 2, ('GBIF:7306211', 'Pinus sylvestris'): 2, ('GBIF:8116613', 'Pinus sylvestris'): 2, ('GBIF:5285637', 'Pinus sylvestris'): 2, ('GBIF:7718215', 'Pinus sylvestris'): 2, ('GBIF:3152041', 'Tilia'): 2, ('GBIF:2877951', 'Quercus'): 1, ('GBIF:2882316', 'Fagus sylvatica L.'): 1, ('GBIF:3189811', 'chestnut'): 1, ('GBIF:2882140', 'chestnut'): 1, ('GBIF:1768702', 'chestnut'): 1, ('GBIF:5333294', 'Castanea sativa Mill.'): 1, ('GBIF:1475546', 'Oestrogaster'): 1, ('GBIF:3190653', 'Ailanthus altissima'): 1, ('GBIF:2566393', 'Cryphonectria parasitica'): 1, ('GBIF:5333294', 'European chestnut'): 1})"
['A fast-moving target: achieving marine conservation goals under shifting climate and policies'],Ecological Applications,https://univ-perp.hal.science/hal-02376283/document,2019,-0.4,-1.0,-1.0,13,"{'B0': 1, 'B-1': 3, 'B186': 3, 'B144': 6}","{'L11': 47.91, 'L88': 3.48, 'L109': 1.71, 'L113': 1.3, 'L135': 20.57, 'L177': 18.93, 'L181': 2.9}","Counter({('GBIF:3266030', 'Sala'): 4, ('GBIF:3258223', 'Sala'): 4, ('GBIF:2414948', 'Deep sea bat'): 2, ('GBIF:1949049', 'Gesta gesta'): 2, ('GBIF:221', 'sea urchin'): 1, ('GBIF:1695480', 'Aliena'): 1, ('GBIF:9381652', 'Aliena'): 1, ('GBIF:9413', 'Sea Turtles'): 1, ('GBIF:5329601', 'seagrass'): 1, ('GBIF:2866030', 'seagrass'): 1, ('GBIF:5329606', 'seagrass'): 1, ('GBIF:5329622', 'seagrass'): 1, ('GBIF:8503283', 'Posidonia oceanica'): 1, ('GBIF:5328663', 'Posidonia oceanica'): 1, ('GBIF:2388507', 'dusky grouper'): 1, ('GBIF:2388507', 'Epinephelus marginatus'): 1, ('GBIF:2304147', 'Maxwellia'): 1, ('GBIF:3234003', 'Maxwellia'): 1, ('GBIF:2384899', 'Red kelp'): 1, ('GBIF:2278845', 'Paracentrotus lividus'): 1})"
['Slow rate of secondary forest carbon accumulation in the Guianas compared with the rest of the Neotropics'],Ecological Applications,https://mnhn.hal.science/mnhn-03989178/document,2023,-0.3888888888888889,-1.0,-1.0,11,"{'B117': 1, 'B-1': 4, 'B22': 1, 'B41': 5}","{'L98': 83.92, 'L188': 7.89, 'L196': 4.93}","Counter({('GBIF:3189574', 'Vismia'): 6, ('GBIF:3760960', 'Goupia glabra'): 3, ('GBIF:5293088', 'Gaussia gomez-pompae'): 3, ('GBIF:2984472', 'Cecropia'): 3, ('GBIF:3157280', 'Xylopia nitida'): 2, ('GBIF:7845581', 'Xylopia nitida'): 2, ('GBIF:2874137', 'Laetia procera'): 2, ('GBIF:3188558', 'Miconia'): 2, ('GBIF:3191347', 'Byrsonima'): 2, ('GBIF:8158742', 'Byrsonima'): 2, ('GBIF:9111', 'Chrysobalanaceae'): 1, ('GBIF:6639', 'Urticaceae'): 1, ('GBIF:4900406', 'Hypericaceae'): 1, ('GBIF:3157015', 'Xylopia'): 1, ('GBIF:9291', 'Annonaceae'): 1, ('GBIF:7340133', 'Goupia'): 1, ('GBIF:3760957', 'Goupiaceae'): 1, ('GBIF:2874136', 'Laetia'): 1, ('GBIF:8901623', 'Laetia'): 1, ('GBIF:6664', 'Salicaceae'): 1, ('GBIF:5357968', 'Inga inga'): 1, ('GBIF:7968861', 'Inga inga'): 1, ('GBIF:5386', 'Fabaceae'): 1, ('GBIF:6683', 'Melastomataceae'): 1, ('GBIF:3172498', 'jacaranda'): 1, ('GBIF:6655', 'Bignoniaceae'): 1, ('GBIF:6676', 'Malpighiaceae'): 1, ('GBIF:7845581', 'Xylopia nitida Dunal'): 1, ('GBIF:2874137', 'Laetia procera (Poepp.) Eichler'): 1, ('GBIF:3760960', 'Goupia glabra Aubl.'): 1, ('GBIF:4013449', 'Cecropia obtusa'): 1, ('GBIF:8874223', 'Lafuentea'): 1, ('GBIF:7333095', 'Lafuentea'): 1, ('GBIF:1952515', 'Auzata'): 1, ('GBIF:2391175', 'Cavalley'): 1})"
